,Синоптический индекс станции,Год по Гринвичу,Месяц по Гринвичу,День по Гринвичу,Срок по Гринвичу,Год источника (местный),Месяц источника (местный),День источника (местный),Срок источника,Номер срока в сутках по поясному декретному зимнему времени (ПДЗВ),Время местное,Номер часового пояса,Начало метеорологических суток по ПДЗВ,Горизонтальная видимость,Признак качества,Признак наличия знака «>»,Общее количество облачности,Признак качества0,Количество облачности нижнего яруса,Признак качества1,Форма облаков верхнего яруса,Признак качества2,Форма облаков среднего яруса,Признак качества3,Форма облаков вертикального развития,Признак качества4,Слоистые и слоисто-кучевые облака,Признак качества5,"Слоисто-дождевые, разорвано-дождевые облака",Признак качества6,Высота нижней границы облачности,Признак качества7,Признак способа определения высоты нижней границы облачности,Признак наличия облачности ниже уровня станции,Признак качества8,Погода между сроками,Признак качества9,Погода в срок наблюдения,Признак качества10,Направление ветра,Признак качества11,Средняя скорость ветра,Признак качества12,Признак наличия знака «>»13,Максимальная скорость ветра,Признак качества14,Признак наличия знака «>»15,Сумма осадков за период между сроками,Признак качества16,Температура поверхности почвы,Признак качества17,Минимальная температура поверхности почвы,Признак качества18,Минимальная температура поверхности почвы между сроками,Признак качества19,Максимальная температура поверхности почвы между сроками,Признак качества20,Температура поверхности почвы по максимальному термометру после встряхивания,Признак качества21,Температура воздуха по сухому термометру,Признак качества22,Температура воздуха по смоченному термометру,Признак качества23,Признак наличия льда на батисте,Температура воздуха по спирту минимального термометра,Признак качества24,Минимальная температура воздуха между сроками,Признак качества25,Максимальная температура воздуха между сроками,Признак качества26,Температура воздуха по максимальному термометру после встряхивания,Признак качества27,Парциальное давление водяного пара,Признак качества28,Указатель точности измерения элемента,Относительная влажность воздуха,Признак качества29,Дефицит насыщения водяного пара,Признак качества30,Указатель точности измерения элемента31,Температура точки росы,Признак качества32,Атмосферное давление на уровне станции,Признак качества33,Атмосферное давление на уровне моря,Признак качества34,Характеристика барической тенденции,Признак качества35,Величина барической тенденции,Признак качества36
52,23074,1966,1,7,3,1966,1,7,6,5,10,6,19,95.0,0,0.0,8.0,0,0.0,0,1.0,0,2.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,10.0,0,0.0,0,0.0,0,0.0,,7,0.0,,7,-35.0,0,,7,,7,,7,,7,-38.5,0,,7,0.0,,7,,7,,7,,7,,7,1,74.0,0,0.1,0,1,-41.0,0,1023.5,0,1026.3,0,7.0,0,0.8,0
53,23074,1966,1,7,6,1966,1,7,9,6,13,6,19,96.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,2.0,0,10.0,0,140.0,0,8.0,0,0.0,,7,0.0,,7,-32.0,0,,7,,7,,7,,7,-35.2,0,,7,0.0,,7,,7,,7,,7,,7,1,74.0,0,0.1,0,1,-38.0,0,1021.0,0,1023.8,0,7.0,0,2.5,0
54,23074,1966,1,7,9,1966,1,7,12,7,16,6,19,95.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,73.0,0,180.0,0,9.0,0,0.0,,7,0.0,,7,-30.0,0,,7,,7,,7,,7,-32.8,0,,7,0.0,,7,,7,,7,,7,,7,1,76.0,0,0.1,0,1,-36.0,0,1018.6,0,1021.3,0,7.0,0,2.4,0
55,23074,1966,1,7,12,1966,1,7,15,8,19,6,19,94.0,0,0.0,10.0,0,10.0,0,8.0,0,8.0,0,0.0,0,0.0,0,2.0,0,400.0,0,1.0,,7,7.0,0,75.0,0,160.0,0,8.0,0,0.0,,7,0.0,1.4,0,-28.0,0,,7,,7,,7,,7,-30.8,0,,7,0.0,,7,,7,,7,,7,,7,1,78.0,0,0.1,0,1,-33.0,0,1015.8,0,1018.5,0,7.0,0,2.8,0
56,23074,1966,1,7,15,1966,1,8,18,1,22,6,19,94.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,75.0,0,140.0,0,8.0,0,0.0,,7,0.0,,7,-28.0,0,,7,,7,,7,,7,-29.6,0,,7,0.0,,7,,7,,7,,7,,7,1,78.0,0,0.1,0,1,-32.0,0,1012.1,0,1014.7,0,7.0,0,3.7,0
57,23074,1966,1,7,18,1966,1,8,21,2,1,6,19,95.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,73.0,0,110.0,0,3.0,0,0.0,,7,0.0,,7,-28.0,0,,7,,7,,7,,7,-28.4,0,,7,0.0,,7,,7,,7,,7,,7,1,78.0,0,0.1,0,1,-30.0,0,1009.4,0,1012.0,0,7.0,0,2.7,0
58,23074,1966,1,7,21,1966,1,8,0,3,4,6,19,96.0,0,0.0,10.0,0,0.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,71.0,0,110.0,0,5.0,0,0.0,,7,0.0,,7,-27.0,0,,7,,7,,7,,7,-27.9,0,,7,0.0,,7,,7,,7,,7,,7,1,78.0,0,0.1,0,1,-30.0,0,1006.6,0,1009.2,0,7.0,0,2.8,0
59,23074,1966,1,8,0,1966,1,8,3,4,7,6,19,95.0,0,0.0,10.0,0,0.0,0,3.0,0,2.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,73.0,0,140.0,0,6.0,0,0.0,,7,0.0,1.2,0,-28.0,0,,7,,7,,7,,7,-28.2,0,,7,0.0,,7,,7,,7,,7,,7,1,78.0,0,0.1,0,1,-30.0,0,1004.6,0,1007.2,0,7.0,0,2.0,0
60,23074,1966,1,8,3,1966,1,8,6,5,10,6,19,96.0,0,0.0,10.0,0,0.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,71.0,0,140.0,0,5.0,0,0.0,,7,0.0,,7,-28.0,0,,7,,7,,7,,7,-27.5,0,,7,0.0,,7,,7,,7,,7,,7,1,78.0,0,0.1,0,1,-30.0,0,1003.1,0,1005.7,0,7.0,0,1.5,0
61,23074,1966,1,8,6,1966,1,8,9,6,13,6,19,97.0,0,0.0,10.0,0,0.0,0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,71.0,0,140.0,0,8.0,0,0.0,,7,0.0,,7,-26.0,0,,7,,7,,7,,7,-25.5,0,,7,0.0,,7,,7,,7,,7,,7,1,78.0,0,0.2,0,1,-29.0,0,1002.2,0,1004.8,0,7.0,0,0.9,0
62,23074,1966,1,8,9,1966,1,8,12,7,16,6,19,97.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,71.0,0,140.0,0,5.0,0,0.0,,7,0.0,,7,-24.0,0,,7,,7,,7,,7,-23.9,0,,7,0.0,,7,,7,,7,,7,,7,1,76.0,0,0.3,0,1,-27.0,0,1001.7,0,1004.3,0,7.0,0,0.5,0
63,23074,1966,1,8,12,1966,1,8,15,8,19,6,19,97.0,0,0.0,12.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,22.0,0,90.0,0,4.0,0,0.0,,7,0.0,0.4,0,-26.0,0,,7,,7,,7,,7,-26.1,0,,7,0.0,,7,,7,,7,,7,,7,1,78.0,0,0.1,0,1,-29.0,0,1001.3,0,1003.9,0,7.0,0,0.4,0
64,23074,1966,1,8,15,1966,1,9,18,1,22,6,19,97.0,0,0.0,4.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,1.0,0,3.0,0,90.0,0,7.0,0,0.0,,7,0.0,,7,-29.0,0,,7,,7,,7,,7,-28.2,0,,7,0.0,,7,,7,,7,,7,,7,1,74.0,0,0.1,0,1,-31.0,0,1001.3,0,1003.9,0,4.0,0,0.0,0
65,23074,1966,1,8,18,1966,1,9,21,2,1,6,19,97.0,0,0.0,9.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,1.0,0,3.0,0,70.0,0,8.0,0,0.0,,7,0.0,,7,-28.0,0,,7,,7,,7,,7,-32.0,0,,7,0.0,,7,,7,,7,,7,,7,1,74.0,0,0.1,0,1,-35.0,0,1001.5,0,1004.1,0,2.0,0,0.2,0
66,23074,1966,1,8,21,1966,1,9,0,3,4,6,19,96.0,0,0.0,7.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,2.0,0,10.0,0,90.0,0,5.0,0,0.0,,7,0.0,,7,-35.0,0,,7,,7,,7,,7,-35.9,0,,7,0.0,,7,,7,,7,,7,,7,1,74.0,0,0.1,0,1,-39.0,0,1003.0,0,1005.7,0,2.0,0,1.5,0
67,23074,1966,1,9,0,1966,1,9,3,4,7,6,19,96.0,0,0.0,3.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,1.0,0,10.0,0,110.0,0,2.0,0,0.0,,7,0.0,0.0,5,-39.0,0,,7,,7,,7,,7,-39.8,0,,7,0.0,,7,,7,,7,,7,,7,1,72.0,0,0.1,0,1,-43.0,0,1004.1,0,1006.8,0,2.0,0,1.1,0
68,23074,1966,1,9,3,1966,1,9,6,5,10,6,19,95.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,90.0,0,2.0,0,0.0,,7,0.0,,7,-42.0,0,,7,,7,,7,,7,-42.1,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,0.0,0,1,-45.0,0,1005.3,0,1008.0,0,2.0,0,1.2,0
69,23074,1966,1,9,6,1966,1,9,9,6,13,6,19,95.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,90.0,0,1.0,0,0.0,,7,0.0,,7,-44.0,0,,7,,7,,7,,7,-42.9,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,0.0,0,1,-46.0,0,1006.7,0,1009.4,0,2.0,0,1.4,0
70,23074,1966,1,9,9,1966,1,9,12,7,16,6,19,95.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,90.0,0,1.0,0,0.0,,7,0.0,,7,-44.0,0,,7,,7,,7,,7,-42.8,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,0.0,0,1,-46.0,0,1008.5,0,1011.2,0,2.0,0,1.8,0
71,23074,1966,1,9,12,1966,1,9,15,8,19,6,19,94.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,0.0,0,0.0,0,0.0,,7,0.0,0.0,0,-45.0,0,,7,,7,,7,,7,-43.5,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,0.0,0,1,-47.0,0,1009.7,0,1012.4,0,2.0,0,1.2,0
72,23074,1966,1,9,15,1966,1,10,18,1,22,6,19,94.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,0.0,0,0.0,0,0.0,,7,0.0,,7,-46.0,0,,7,,7,,7,,7,-44.6,0,,7,0.0,,7,,7,,7,,7,,7,1,69.0,0,0.0,0,1,-48.0,0,1010.6,0,1013.3,0,2.0,0,0.9,0
73,23074,1966,1,9,18,1966,1,10,21,2,1,6,19,94.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,0.0,0,0.0,0,0.0,,7,0.0,,7,-45.0,0,,7,,7,,7,,7,-43.6,0,,7,0.0,,7,,7,,7,,7,,7,1,69.0,0,0.0,0,1,-47.0,0,1012.6,0,1015.3,0,2.0,0,2.0,0
74,23074,1966,1,9,21,1966,1,10,0,3,4,6,19,97.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,76.0,0,0.0,0,0.0,0,0.0,,7,0.0,,7,-44.0,0,,7,,7,,7,,7,-43.1,0,,7,0.0,,7,,7,,7,,7,,7,1,69.0,0,0.0,0,1,-46.0,0,1014.7,0,1017.4,0,2.0,0,2.1,0
75,23074,1966,1,10,0,1966,1,10,3,4,7,6,19,96.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,320.0,0,3.0,0,0.0,,7,0.0,0.3,0,-42.0,0,,7,,7,,7,,7,-41.1,0,,7,0.0,,7,,7,,7,,7,,7,1,69.0,0,0.0,0,1,-44.0,0,1016.2,0,1019.0,0,2.0,0,1.5,0
76,23074,1966,1,10,3,1966,1,10,6,5,10,6,19,96.0,0,0.0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,250.0,0,4.0,0,0.0,,7,0.0,,7,-40.0,0,,7,,7,,7,,7,-38.5,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,0.1,0,1,-41.0,0,1017.4,0,1020.2,0,2.0,0,1.2,0
77,23074,1966,1,10,6,1966,1,10,9,6,13,6,19,96.0,0,0.0,2.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,1.0,0,36.0,0,340.0,0,9.0,0,0.0,,7,0.0,,7,-38.0,0,,7,,7,,7,,7,-37.6,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,0.1,0,1,-41.0,0,1017.8,0,1020.6,0,2.0,0,0.4,0
78,23074,1966,1,10,9,1966,1,10,12,7,16,6,19,97.0,0,0.0,4.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,3.0,0,36.0,0,340.0,0,8.0,0,0.0,,7,0.0,,7,-38.0,0,,7,,7,,7,,7,-38.1,0,,7,0.0,,7,,7,,7,,7,,7,1,71.0,0,0.1,0,1,-41.0,0,1019.4,0,1022.2,0,2.0,0,1.6,0
79,23074,1966,1,10,12,1966,1,10,15,8,19,6,19,97.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,3.0,0,1.0,0,320.0,0,5.0,0,0.0,,7,0.0,0.0,5,-38.0,0,,7,,7,,7,,7,-38.0,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,0.1,0,1,-41.0,0,1020.0,0,1022.8,0,2.0,0,0.6,0
80,23074,1966,1,10,15,1966,1,11,18,1,22,6,19,97.0,0,0.0,3.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,3.0,0,320.0,0,4.0,0,0.0,,7,0.0,,7,-39.0,0,,7,,7,,7,,7,-39.1,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,0.1,0,1,-42.0,0,1018.2,0,1021.0,0,8.0,0,1.8,0
81,23074,1966,1,10,18,1966,1,11,21,2,1,6,19,97.0,0,0.0,6.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,3.0,0,0.0,0,0.0,0,0.0,,7,0.0,,7,-42.0,0,,7,,7,,7,,7,-40.1,0,,7,0.0,,7,,7,,7,,7,,7,1,71.0,0,0.1,0,1,-43.0,0,1017.1,0,1019.9,0,7.0,0,1.1,0
82,23074,1966,1,10,21,1966,1,11,0,3,4,6,19,96.0,0,0.0,8.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,2.0,0,10.0,0,0.0,0,0.0,0,0.0,,7,0.0,,7,-38.0,0,,7,,7,,7,,7,-39.6,0,,7,0.0,,7,,7,,7,,7,,7,1,71.0,0,0.1,0,1,-43.0,0,1015.2,0,1018.0,0,7.0,0,1.9,0
83,23074,1966,1,11,0,1966,1,11,3,4,7,6,19,96.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,71.0,0,90.0,0,3.0,0,0.0,,7,0.0,0.0,0,-33.0,0,,7,,7,,7,,7,-35.7,0,,7,0.0,,7,,7,,7,,7,,7,1,73.0,0,0.1,0,1,-39.0,0,1013.1,0,1015.8,0,7.0,0,2.1,0
84,23074,1966,1,11,3,1966,1,11,6,5,10,6,19,96.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,71.0,0,110.0,0,5.0,0,0.0,,7,0.0,,7,-32.0,0,,7,,7,,7,,7,-33.0,0,,7,0.0,,7,,7,,7,,7,,7,1,75.0,0,0.1,0,1,-36.0,0,1010.5,0,1013.1,0,7.0,0,2.6,0
85,23074,1966,1,11,6,1966,1,11,9,6,13,6,19,96.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,71.0,0,110.0,0,7.0,0,0.0,,7,0.0,,7,-30.0,0,,7,,7,,7,,7,-32.0,0,,7,0.0,,7,,7,,7,,7,,7,1,75.0,0,0.1,0,1,-35.0,0,1008.6,0,1011.2,0,7.0,0,1.9,0
86,23074,1966,1,11,9,1966,1,11,12,7,16,6,19,96.0,0,0.0,12.0,0,6.0,0,1.0,0,2.0,0,0.0,0,2.0,0,0.0,0,600.0,0,0.0,,7,7.0,0,71.0,0,140.0,0,7.0,0,0.0,,7,0.0,,7,-32.0,0,,7,,7,,7,,7,-32.2,0,,7,0.0,,7,,7,,7,,7,,7,1,74.0,0,0.1,0,1,-35.0,0,1007.3,0,1009.9,0,7.0,0,1.3,0
87,23074,1966,1,11,12,1966,1,11,15,8,19,6,19,97.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,71.0,0,110.0,0,5.0,0,0.0,,7,0.0,0.5,0,-29.0,0,,7,,7,,7,,7,-29.8,0,,7,0.0,,7,,7,,7,,7,,7,1,73.0,0,0.1,0,1,-33.0,0,1006.2,0,1008.8,0,7.0,0,1.1,0
88,23074,1966,1,11,15,1966,1,12,18,1,22,6,19,96.0,0,0.0,10.0,0,0.0,0,8.0,0,2.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,71.0,0,140.0,0,4.0,0,0.0,,7,0.0,,7,-28.0,0,,7,,7,,7,,7,-28.8,0,,7,0.0,,7,,7,,7,,7,,7,1,74.0,0,0.2,0,1,-32.0,0,1005.8,0,1008.4,0,7.0,0,0.4,0
89,23074,1966,1,11,18,1966,1,12,21,2,1,6,19,97.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,22.0,0,70.0,0,5.0,0,0.0,,7,0.0,,7,-32.0,0,,7,,7,,7,,7,-31.8,0,,7,0.0,,7,,7,,7,,7,,7,1,74.0,0,0.1,0,1,-35.0,0,1005.9,0,1008.5,0,3.0,0,0.1,0
90,23074,1966,1,11,21,1966,1,12,0,3,4,6,19,97.0,0,0.0,7.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,7.0,0,71.0,0,70.0,0,8.0,0,0.0,,7,0.0,,7,-31.0,0,,7,,7,,7,,7,-31.2,0,,7,0.0,,7,,7,,7,,7,,7,1,72.0,0,0.1,0,1,-35.0,0,1006.3,0,1008.9,0,2.0,0,0.4,0
91,23074,1966,1,12,0,1966,1,12,3,4,7,6,19,70.0,0,0.0,,4,,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,20.0,0,0.0,0,0.0,0,0.0,,7,0.0,1.3,0,-37.0,0,,7,,7,,7,,7,-34.0,0,,7,0.0,,7,,7,,7,,7,,7,1,20.0,0,0.1,0,1,-38.0,0,,7,998.7,0,0.0,0,8.9,0
92,23074,1966,1,12,3,1966,1,12,6,5,10,6,19,96.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,110.0,0,2.0,0,0.0,,7,0.0,,7,-37.0,0,,7,,7,,7,,7,-35.0,0,,7,0.0,,7,,7,,7,,7,,7,1,73.0,0,0.1,0,1,-38.0,0,1008.2,0,1010.8,0,2.0,0,1.1,0
93,23074,1966,1,12,6,1966,1,12,9,6,13,6,19,94.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,20.0,0,6.0,0,0.0,,7,0.0,,7,-36.0,0,,7,,7,,7,,7,-35.0,0,,7,0.0,,7,,7,,7,,7,,7,1,74.0,0,0.1,0,1,-38.0,0,1009.0,0,1011.6,0,2.0,0,0.8,0
94,23074,1966,1,12,9,1966,1,12,12,7,16,6,19,94.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,50.0,0,6.0,0,0.0,,7,0.0,,7,-39.0,0,,7,,7,,7,,7,-38.9,0,,7,0.0,,7,,7,,7,,7,,7,1,71.0,0,0.1,0,1,-42.0,0,1010.7,0,1013.4,0,2.0,0,1.7,0
95,23074,1966,1,12,12,1966,1,12,15,8,19,6,19,94.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,50.0,0,5.0,0,0.0,,7,0.0,0.0,5,-39.0,0,,7,,7,,7,,7,-38.3,0,,7,0.0,,7,,7,,7,,7,,7,1,71.0,0,0.1,0,1,-41.0,0,1013.0,0,1015.7,0,2.0,0,2.3,0
96,23074,1966,1,12,15,1966,1,13,18,1,22,6,19,94.0,0,0.0,6.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,360.0,0,3.0,0,0.0,,7,0.0,,7,-37.0,0,,7,,7,,7,,7,-37.5,0,,7,0.0,,7,,7,,7,,7,,7,1,71.0,0,0.1,0,1,-41.0,0,1014.7,0,1017.4,0,2.0,0,1.7,0
97,23074,1966,1,12,18,1966,1,13,21,2,1,6,19,,7,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,4.0,0,39.0,0,20.0,0,9.0,0,0.0,,7,0.0,,7,-38.0,0,,7,,7,,7,,7,-38.0,0,,7,0.0,,7,,7,,7,,7,,7,1,71.0,0,0.1,0,1,-41.0,0,1017.0,0,1019.8,0,2.0,0,2.3,0
98,23074,1966,1,12,21,1966,1,13,0,3,4,6,19,92.0,0,0.0,12.0,0,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,4.0,0,48.0,0,20.0,0,7.0,0,0.0,,7,0.0,,7,-40.0,0,,7,,7,,7,,7,-40.8,0,,7,0.0,,7,,7,,7,,7,,7,1,69.0,0,0.0,0,1,-44.0,0,1018.7,0,1021.5,0,2.0,0,1.7,0
99,23074,1966,1,13,0,1966,1,13,3,4,7,6,19,93.0,0,0.0,12.0,0,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,4.0,0,48.0,0,20.0,0,3.0,0,0.0,,7,0.0,0.0,5,-42.0,0,,7,,7,,7,,7,-43.1,0,,7,0.0,,7,,7,,7,,7,,7,1,69.0,0,0.0,0,1,-46.0,0,1021.8,0,1024.6,0,2.0,0,3.1,0
100,23074,1966,1,13,3,1966,1,13,6,5,10,6,19,95.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,4.0,0,10.0,0,90.0,0,2.0,0,0.0,,7,0.0,,7,-44.0,0,,7,,7,,7,,7,-44.1,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,0.0,0,1,-47.0,0,1023.6,0,1026.4,0,2.0,0,1.8,0
101,23074,1966,1,13,6,1966,1,13,9,6,13,6,19,95.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,4.0,0,10.0,0,0.0,0,0.0,0,0.0,,7,0.0,,7,-46.0,0,,7,,7,,7,,7,-46.3,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,0.0,0,1,-49.0,0,1025.8,0,1028.6,0,2.0,0,2.2,0
102,23074,1966,1,13,9,1966,1,13,12,7,16,6,19,94.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,0.0,0,0.0,0,0.0,,7,0.0,,7,-46.0,0,,7,,7,,7,,7,-47.2,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,0.0,0,1,-50.0,0,1028.0,0,1030.8,0,2.0,0,2.2,0
103,23074,1966,1,13,12,1966,1,13,15,8,19,6,19,94.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,10.0,0,0.0,0,0.0,0,0.0,,7,0.0,0.2,0,-48.0,0,,7,,7,,7,,7,-47.2,0,,7,0.0,,7,,7,,7,,7,,7,1,70.0,0,0.0,0,1,-50.0,0,1029.9,0,1032.7,0,2.0,0,1.9,0
104,23074,1966,1,13,15,1966,1,14,18,1,22,6,19,93.0,0,0.0,8.0,0,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,0.0,0,46.0,0,0.0,0,0.0,0,0.0,,7,0.0,,7,-50.0,0,,7,,7,,7,,7,-47.7,0,,7,0.0,,7,,7,,7,,7,,7,1,69.0,0,0.0,0,1,-51.0,0,1030.6,0,1033.4,0,2.0,0,0.7,0
105,23074,1966,1,13,18,1966,1,14,21,2,1,6,19,92.0,0,0.0,6.0,0,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,4.0,0,44.0,0,0.0,0,0.0,0,0.0,,7,0.0,,7,-52.0,0,,7,,7,,7,,7,-50.4,0,,7,0.0,,7,,7,,7,,7,,7,1,68.0,0,0.0,0,1,-53.0,0,1031.2,0,1034.0,0,2.0,0,0.6,0
106,23074,1966,1,13,21,1966,1,14,0,3,4,6,19,92.0,0,0.0,7.0,0,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,4.0,0,44.0,0,90.0,0,3.0,0,0.0,,7,0.0,,7,-52.0,0,,7,,7,,7,,7,-51.7,0,,7,0.0,,7,,7,,7,,7,,7,1,67.0,0,0.0,0,1,-56.0,0,1031.1,0,1033.9,0,8.0,0,0.1,0
107,23074,1966,1,14,0,1966,1,14,3,4,7,6,19,94.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,5,0.0,,7,4.0,0,10.0,0,90.0,0,6.0,0,0.0,,7,0.0,0.2,0,-51.0,0,,7,,7,,7,,7,-51.3,0,,7,0.0,,7,,7,,7,,7,,7,1,68.0,0,0.0,0,1,-54.0,0,1030.7,0,1033.5,0,7.0,0,0.4,0
